NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.2154396935977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.061841229666,101.897363938607,101.510365053527,100.668767616079,99.1910519693201,96.9961612769543,94.1197281906364,90.696580953404,86.9211423663789,83.0029995923502,79.1321323857791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.841934661846,101.790781342206,102.769921480587,103.559869183014,103.87166964671,103.431215912818,102.056359130161,99.7041515085967,96.4764326077814,92.5860071639271,88.2987958823251,83.8744706565294,79.5251406792631,75.3994895365723,71.5857930529238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.9497862920325,95.9037298895079,98.0442201331313,100.327522119757,102.541440379262,104.352008094472,105.388857861202,105.341587210232,104.039140440252,101.49079629835,97.8783654788252,93.5035386674894,88.7092147479504,83.8032791222047,79.0110353305762,74.4667047358565,70.2336040099127,66.3310800494464,62.7510865546626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.8150908711523,87.6463539437034,90.8340163288271,94.3823719974172,98.1029123296299,101.634224865672,104.517081272767,106.298661674021,106.636643876033,105.377675085923,102.590905059995,98.5466282542187,93.6442541596015,88.3109890966689,82.9061032104483,77.6655516374642,72.7023168267026,68.0480300801008,63.702527542468,59.6634233775313,55.9291136789113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.6763421697093,76.8463361903959,80.6365565313481,85.1205156324109,90.1622383039141,95.4028031475252,100.317426668551,104.317790650695,106.869252659627,107.598015670461,106.367459380157,103.305651668066,98.7728863999011,93.2720581951893,87.3243365001965,81.3509465264143,75.6059769167907,70.1835174031572,65.082186298185,60.280784297865,55.7836449371974,51.6237535143729,47.8386063828,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,62.0689236551343,64.8175193074623,68.4753747608791,73.2340385114438,79.0657307150997,85.6662426120993,92.4890270997587,98.8422796612852,104.010799308352,107.378142277611,108.533581870969,107.347364940369,103.995712262807,98.921734276375,92.7323987149539,86.0532983586837,79.3859864124317,73.0228731131787,67.0542786231764,61.4525624034602,56.1752652339294,51.2299480578774,46.6807177396984,42.6131493450656,39.0882879533565,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,51.7204764490716,53.2796865738058,55.9087289202471,59.9951386577998,65.7221893026533,72.9344998759415,81.1352533740878,89.58439906449,97.4295480656066,103.834292776199,108.097821126623,109.760850787557,108.682627480842,105.067748119235,99.4256823428367,92.4601958527675,84.9083423948069,77.3745332772806,70.2216814221825,63.5668261723188,57.3748572607871,51.586236976796,46.205063800173,41.3152496533587,37.0397027242592,33.4778648056093,30.6541406495597,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,44.0098046644784,44.8715686365302,47.2441412030874,51.6770703700141,58.3504363305606,66.9499750986627,76.7666370560136,86.8719116083178,96.2658633475203,103.996827404837,109.2739683516,111.573775541231,110.722176935042,106.92691740192,100.740084713071,92.9458392549828,84.3908019872943,75.8004975555922,67.6452539358454,60.1126143385491,53.1942255042988,46.8278539637853,41.0093551853381,35.8263690587247,31.4207466517356,27.9151051549253,25.3406999520291,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,38.1292556266126,37.1851485592472,37.2133897097393,39.1395511056228,43.7827404057428,51.3407139513905,61.2999832291101,72.7206078033088,84.4965416789451,95.4946096032004,104.652039953295,111.080952700602,114.178101981997,113.714734925392,109.876728140693,103.232693051573,94.624136253771,84.9939079558383,75.1933959902326,65.8283532041734,57.2027036583197,49.3816205971141,42.3298305511073,36.0404184815363,30.5913495178089,26.1219797634569,22.7570061997707,20.514010728201,19.2434146913138,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,33.4614952917319,31.7122550370191,30.7762462973471,31.967232460535,36.5790716799743,44.8954398848517,56.1432147210117,69.1217228937774,82.555500277823,95.1892311868526,105.851903065303,113.553879701974,117.601778829895,117.697027968598,113.984267248283,107.025904913644,97.6967545234712,87.0147751039824,75.9462316854729,65.2401051917235,55.347110497566,46.4506736631568,38.5832452159916,31.7564790930336,26.0376680876379,21.5476569170909,18.389532328192,16.53478541577,15.7434270176106,NaN,NaN,NaN,NaN
NaN,NaN,NaN,32.3427921058717,30.3847744505539,28.0908169778524,26.1272400825298,26.1778932904564,30.3437759016053,39.1945745716269,51.6026234443543,66.0439739112266,81.0701675443115,95.3105316423385,107.490513286148,116.520603517231,121.615924651969,122.40241558599,118.972629402763,111.866668964817,101.97227319222,90.3600980062795,78.0910531999348,66.0461580657545,54.8284802639618,44.7643061886661,35.9888597591778,28.5625736900257,22.5565010643905,18.0693178093204,15.158830300397,13.7017809509018,13.3182724308406,13.5045415799279,NaN,NaN,NaN
NaN,NaN,NaN,30.6889644183622,29.0563625602416,26.5926966201125,23.7171194885331,22.2322970265914,25.3370310295849,34.3695962014175,47.7391544678067,63.4795461937543,79.9495684595929,95.6684166956922,109.268598905895,119.572352513089,125.712797379153,127.244890553075,124.206766672432,117.106628627807,106.829185569526,94.4772782071921,81.1839027318415,67.9413383957601,55.4918247027405,44.3048505850336,34.6331856092136,26.6082380878703,20.32340873657,15.8589455610492,13.2013238062434,12.0767845628407,11.9407916841898,12.2267549504022,NaN,NaN,NaN
NaN,NaN,NaN,30.2466912341646,29.2542909319297,26.9426526256052,23.4408018802779,20.3210587704667,21.7085250526398,30.4531187801703,44.5147018172139,61.3089614052204,78.9706002236116,95.9175952054363,110.709035470793,122.101226878786,129.165298717305,131.398869656847,128.790427180083,121.811564413006,111.330866254422,98.4639971529059,84.3927959749192,70.1962080363564,56.7331330272873,44.6004625129271,34.1631646573875,25.628099815398,19.1189444333602,14.6967242557521,12.2529658145952,11.3387936058166,11.275158026741,11.4862300485414,NaN,NaN,NaN
NaN,NaN,NaN,30.7060159114711,30.4265777239398,28.3931016125009,24.5283961122303,20.0372210567032,19.3550658967798,27.3291909513395,41.7712784403898,59.2999927478258,77.7994961770919,95.6051740956532,111.232217710645,123.40293697544,131.155187260559,133.950224418707,131.737255538133,124.950205221802,114.430140090401,101.28613039069,86.7240528374139,71.8817851038467,57.7067944795359,44.8981571955295,33.9140501595323,25.0255481422376,18.3813298761154,14.0196810270606,11.7372550785856,10.9371312568117,10.8555410284141,10.9273152202988,NaN,NaN,NaN
NaN,NaN,NaN,31.6389917160009,31.9460363011933,30.1431595010354,26.0417968228594,20.5375718289246,17.8671465918198,24.7321373608193,39.2542239341036,57.1514398711652,76.0591346192562,94.2631943932646,110.273467477036,122.817178422059,130.933575600079,134.073703308438,132.162173955167,125.597402548665,115.18336780023,102.003343696884,87.2610143026908,72.1225007108181,57.5912590878603,44.4369894086757,33.1836557864196,24.1459199981734,17.4864168998795,13.2257354221102,11.0961296442007,10.4006734609645,10.3195224272578,10.2915639739271,NaN,NaN,NaN
NaN,NaN,30.1832709393006,32.6404564136607,33.3124259934339,31.61313191394,27.3002316824777,21.0487861422212,16.6876712749429,22.3190991305623,36.6814928362412,54.5720038390062,73.4231932635625,91.5198255421842,107.410827983576,119.870315192855,127.976040075521,131.197631109794,129.452809342282,123.109770968888,112.928544335592,99.9490724486115,85.3467951002479,70.2839600256672,55.7845620148919,42.6532913138657,31.4475407930755,22.5002967765269,15.97684399782,11.8977179567419,9.98160246537916,9.47075221281963,9.49121301598861,9.47511900346555,9.13408429012271,NaN,NaN
NaN,NaN,NaN,33.4103125001655,34.2120390852277,32.4805207248243,27.9457890147803,21.1162418136679,15.3500240629926,19.780600562574,33.8310919671094,51.3662550548744,69.7080281794805,87.1994560214416,102.473607875188,114.391615020384,122.105179674727,125.131008206824,123.399072643523,117.255562696979,107.413368770391,94.855056751776,80.7042457248731,66.0881983557342,52.0154909414545,39.2883304730511,28.4621665159031,19.8592057818275,13.6343812138257,9.83865440186865,8.25457416411504,8.0846804114243,8.37040684973305,8.53314806456311,NaN,NaN,NaN
NaN,NaN,NaN,33.771926846544,34.5002646554992,32.6288720333147,27.869277272363,20.5837993599883,13.6038283722126,16.9293450058946,30.6131541777049,47.500668808356,64.9382947516579,81.3898915248236,95.6119024637307,106.585364288294,113.565300458056,116.140440823344,114.271667255436,108.293729108137,98.8735409586914,86.9274316339941,73.5085300965584,59.681838657867,46.4068977945535,34.446445032513,24.3162802581694,16.2910140195288,10.4878594527574,7.03117919320723,5.94041525534849,6.3643104951119,7.14057152336395,7.698101196474,NaN,NaN,NaN
NaN,NaN,NaN,33.6585247004777,34.1656707292906,32.0926563421984,27.1351342284707,19.5132907338237,11.4268263671441,13.743047391793,27.1094804602925,43.134651562825,59.3730471161864,74.4650247408294,87.3171015230059,97.0506967446317,103.043182830365,104.973379114346,102.849034915666,97.0053922971446,88.0691663845442,76.8882305264437,64.4339804898138,51.6891046873915,39.5367828116592,28.6677603299112,19.5205570237414,12.2716084743522,6.91405937149941,3.61180142936354,3.28253297350914,4.75243940291687,6.2518613682478,7.40124418674193,NaN,NaN,NaN
NaN,NaN,NaN,33.0916786840411,33.2965105721487,31.0137894059329,25.9264867748165,18.1196840756644,9.01636051794897,10.3862333073714,23.5799354544341,38.6113459677715,53.4863883384532,67.0570516390801,78.3879044908408,86.7446447354168,91.6321009970283,92.8272588929027,90.3955932966643,84.6847611912798,76.2915876698117,66.0013650123,54.7031513357653,43.2897681707026,32.554973682219,23.1018063107484,15.2756757475473,9.13594872341251,4.48569191328392,1.05702656360657,2.04114316581769,4.38198465908904,6.40882008543244,8.11304620862426,NaN,NaN,NaN
NaN,NaN,NaN,32.1620520314812,32.0531406506225,29.6070569322176,24.5028422640856,16.7222878263761,6.86620548745057,7.30264078113405,20.4373151339268,34.4046374656498,47.8968092810753,59.9697311443825,69.8304862716314,76.8744136817099,80.7231341107628,81.2476893913639,78.5747833749012,73.074666407457,65.3285599550862,56.0743723095771,46.1323486147304,36.3163276798926,27.3397275414235,19.7268989219728,13.74224832016,9.36478903412735,6.38644272446026,4.74082725955573,4.70882978929147,6.04501062177089,7.96240861578368,9.97115008452875,NaN,NaN,NaN
NaN,NaN,NaN,NaN,30.6445376773215,28.1301798171444,23.1629769191172,15.6945807562773,5.96118288180918,5.58519397986564,18.1731408197402,31.0153003861432,43.2358345275287,54.0161012183228,62.6655520069996,68.6779923801405,71.7668378577174,71.8807290844191,69.2018516746449,64.1281327635816,57.2387937213192,49.2420207934379,40.90422637262,32.9614745278298,26.0140516960818,20.4107389476425,16.1628242082209,12.9903282348591,10.5704598259623,8.8582605114612,8.19459120073634,8.87080860204888,10.5865088233526,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,29.3055298039249,26.8554562617516,22.2090140848845,15.3916423419693,7.12919272969941,6.57757116993189,17.1959463592107,28.8221313311123,39.9629745537337,49.7798395647627,57.6261075136194,63.052523425462,65.8295759148172,65.9560472441194,63.6510445723717,59.3299210002891,53.5633017285662,47.0166055029527,40.3665965991705,34.1943498463749,28.8685562404064,24.4677336918843,20.8174819481452,17.6666180449274,14.913604674494,12.7656321778907,11.7190763118673,12.1642927773448,13.8951259168519,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,26.0416039055656,21.9109323695315,16.0594150160781,9.82315715939212,9.49259562890445,17.6371112564124,27.9555290524847,38.2046451679462,47.392085433517,54.8528793511795,60.1500398448359,63.0714663603076,63.6290413145961,62.0436169819127,58.712291256697,54.1559581859104,48.9454191564115,43.6083573580973,38.5319548843527,33.8961750291549,29.6824425187562,25.7735812620291,22.1052820209977,18.8065150951967,16.2809299969942,15.1231389397447,15.6900795700577,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,25.9067627264299,22.4741879106943,17.7876301414444,13.3611779350911,13.2438321069787,19.3532183932216,28.31008947508,37.7567419822403,46.5158706144757,53.8555234392003,59.3101995834347,62.6469516373151,63.8520787329051,63.1080490218761,60.7526713233094,57.2190382578488,52.9594191348521,48.3641909822968,43.6978925657789,39.080433238962,34.5301275711156,30.0574811989665,25.7775630705473,22.0105388211419,19.3260767179819,18.3768528628357,19.3957165600479,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,24.0156201820766,20.5460197417861,17.5357590040838,17.5644030076922,22.1323722496057,29.6926442190881,38.2725207201276,46.5941480926833,53.8401286884605,59.4882940782972,63.2573357281081,65.0813216580742,65.0794663449545,63.5109560078005,60.714726938391,57.0410911353733,52.7892239562274,48.169629118523,43.3080383041414,38.2940775708425,33.2620676380189,28.4852485501762,24.4628748517655,21.924352858858,21.5313155525218,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.2371486062435,22.3046185522732,22.4273896696733,25.8021172699524,31.9369819512226,39.4575969865384,47.1407175567938,54.1090611799693,59.7768318598404,63.802853185111,66.0588283929903,66.5942039999472,65.5895735079478,63.2999191056974,59.9958970795408,55.9164304104201,51.2472090474144,46.1347632841258,40.7358135091392,35.2935365479869,30.2309195383191,26.2343438530714,24.1874639672842,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.5912413898712,27.7631027335378,30.1753102880188,34.8885447469443,41.1212683280278,47.8619930271468,54.2447606671422,59.6403159065996,63.6523119451048,66.0921530002018,66.9430573951797,66.3137702437141,64.3858496734918,61.3632329093867,57.4358456890353,52.7685729247412,47.5221711346344,41.9061376773421,36.2604099755506,31.1606948280747,27.496405808563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.3880960215669,34.9874796945303,38.3337117633056,43.1113218658752,48.6141171481737,54.0810796439704,58.8861132945024,62.5978700836729,64.9776482013608,65.9497213641466,65.5576893405841,63.9158585217526,61.1655670355757,57.4472796565727,52.897912303171,47.6790361982884,42.0380388949078,36.4044955972591,31.5164704705477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.9751579458813,45.2401457652991,49.3056007440421,53.5920770882974,57.5369196141306,60.7066475860015,62.828864383199,63.7775926720797,63.5362712250186,62.1542440451158,59.70925906408,56.2869363324797,51.9860397012819,46.9556036072102,41.4690370039114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.831421390369,52.7934392716779,55.7095002422404,58.1815566469069,59.9235461761426,60.7682843953815,60.6422823622836,59.5297899657796,57.4420942473597,54.404260298811,50.4685632116915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.3256917687346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
